longitude,latitude,trace_type
-10033757.90582335,4671467.464213621,racing_line
-10033757.768731829,4671467.494658891,racing_line
-10033757.631183324,4671467.525135277,racing_line
-10033757.454274582,4671467.390701629,racing_line
-10033757.303479288,4671467.357315311,racing_line
-10033757.15991264,4671467.341944619,racing_line
-10033757.02177581,4671467.348238018,racing_line
-10033756.885691509,4671467.376219896,racing_line
-10033756.75565381,4671467.421332295,racing_line
-10033756.625374582,4671467.478310366,racing_line
-10033756.494173048,4671467.539308675,racing_line
-10033756.384144172,4671467.739851356,racing_line
-10033756.246488765,4671467.756438686,racing_line
-10033756.109281521,4671467.772241155,racing_line
-10033755.972510789,4671467.787350097,racing_line
-10033755.836130645,4671467.801748341,racing_line
-10033755.680197174,4671467.655091887,racing_line
-10033755.543277595,4671467.626810441,racing_line
-10033755.405321827,4671467.597880314,racing_line
-10033755.273391768,4671467.575255782,racing_line
-10033755.138498755,4671467.566594477,racing_line
-10033755.008702468,4671467.5763991,racing_line
-10033754.875604067,4671467.607242962,racing_line
-10033754.741846064,4671467.657318866,racing_line
-10033754.606721949,4671467.872385215,racing_line
-10033754.467548978,4671467.873035792,racing_line
-10033754.327632131,4671467.873170073,racing_line
-10033754.187020361,4671467.873204118,racing_line
-10033754.045800623,4671467.873474746,racing_line
-10033753.904098019,4671467.874183947,racing_line
-10033753.762077995,4671467.87536248,racing_line
-10033753.619948748,4671467.876859358,racing_line
-10033753.477960572,4671467.878359286,racing_line
-10033753.336398372,4671467.879424772,racing_line
-10033753.189669225,4671467.659730217,racing_line
-10033753.055369893,4671467.586438429,racing_line
-10033752.92538552,4671467.524603198,racing_line
-10033752.794343913,4671467.478585594,racing_line
-10033752.67035843,4671467.45029379,racing_line
-10033752.541292025,4671467.437812891,racing_line
-10033752.417755911,4671467.437962282,racing_line
-10033752.293182291,4671467.444574506,racing_line
-10033752.16395449,4671467.451373134,racing_line
-10033752.037627343,4671467.464256356,racing_line
-10033751.911047917,4671467.442398134,racing_line
-10033751.784018874,4671467.444133748,racing_line
-10033751.653140718,4671467.433608792,racing_line
-10033751.524059607,4671467.426030779,racing_line
-10033751.387528813,4671467.422790189,racing_line
-10033751.250148144,4671467.426584053,racing_line
-10033751.105484305,4671467.433734208,racing_line
-10033750.92277063,4671467.557832733,racing_line
-10033750.78540504,4671467.522060451,racing_line
-10033750.64727972,4671467.485519161,racing_line
-10033750.508622745,4671467.448460927,racing_line
-10033750.369686132,4671467.411042161,racing_line
-10033750.230736949,4671467.373298306,racing_line
-10033750.092049278,4671467.335138534,racing_line
-10033749.998787468,4671467.138307476,racing_line
-10033749.87900525,4671467.04309863,racing_line
-10033749.760974132,4671466.948978072,racing_line
-10033749.64704865,4671466.864569368,racing_line
-10033749.525293302,4671466.793238876,racing_line
-10033749.403759219,4671466.743022044,racing_line
-10033749.269508025,4671466.712019096,racing_line
-10033749.132094378,4671466.70302206,racing_line
-10033748.981381591,4671466.707927796,racing_line
-10033748.827965967,4671466.723843242,racing_line
-10033748.62911882,4671466.823830208,racing_line
-10033748.500054747,4671466.768427573,racing_line
-10033748.370559001,4671466.7126728725,racing_line
-10033748.240412164,4671466.656831635,racing_line
-10033748.109481897,4671466.601015726,racing_line
-10033747.977737969,4671466.545146792,racing_line
-10033747.84525657,4671466.488950652,racing_line
-10033747.776249617,4671466.281539511,racing_line
-10033747.681307172,4671466.137735114,racing_line
-10033747.590006277,4671466.004273286,racing_line
-10033747.486181919,4671465.886098429,racing_line
-10033747.379116096,4671465.795956765,racing_line
-10033747.25484709,4671465.730111233,racing_line
-10033747.117348038,4671465.688674622,racing_line
-10033746.970819455,4671465.667367247,racing_line
-10033746.809251422,4671465.65306405,racing_line
-10033746.648737738,4671465.644182222,racing_line
-10033746.409589197,4671465.744259026,racing_line
-10033746.285180185,4671465.666070547,racing_line
-10033746.16161636,4671465.587797342,racing_line
-10033746.038753657,4671465.5097032245,racing_line
-10033745.916456636,4671465.431925597,racing_line
-10033745.620480547,4671465.66408739,racing_line
-10033745.585738892,4671465.4251064155,racing_line
-10033745.548012605,4671465.204511858,racing_line
-10033745.543418437,4671464.864173984,racing_line
-10033745.30283973,4671465.05318606,racing_line
-10033745.180124667,4671464.977048667,racing_line
-10033745.056556523,4671464.901103547,racing_line
-10033744.932038004,4671464.825237408,racing_line
-10033744.80661215,4671464.749218268,racing_line
-10033744.680477656,4671464.672688456,racing_line
-10033744.650762329,4671464.433599205,racing_line
-10033744.573182829,4671464.279179867,racing_line
-10033744.493715618,4671464.141503702,racing_line
-10033744.396460056,4671464.02100613,racing_line
-10033744.291087221,4671463.929248125,racing_line
-10033744.165339103,4671463.857407208,racing_line
-10033744.02638028,4671463.805606797,racing_line
-10033743.875001514,4671463.765858071,racing_line
-10033743.716768675,4671463.732178517,racing_line
-10033743.45999252,4671463.812103394,racing_line
-10033743.345328145,4671463.717993751,racing_line
-10033743.231439631,4671463.623799156,racing_line
-10033743.118119322,4671463.529795613,racing_line
-10033743.00523423,4671463.436135167,racing_line
-10033742.892740164,4671463.342830315,racing_line
-10033742.780680612,4671463.249751352,racing_line
-10033742.669171821,4671463.156636786,racing_line
-10033742.675091028,4671462.918399113,racing_line
-10033742.614269923,4671462.774241757,racing_line
-10033742.546334147,4671462.634746953,racing_line
-10033742.47234328,4671462.513252583,racing_line
-10033742.377333561,4671462.405766956,racing_line
-10033742.268011374,4671462.322336392,racing_line
-10033742.135762459,4671462.251070433,racing_line
-10033741.992256595,4671462.192908293,racing_line
-10033741.838914769,4671462.1336204475,racing_line
-10033741.605245404,4671462.144591761,racing_line
-10033741.501990966,4671462.033226166,racing_line
-10033741.39853834,4671461.92103081,racing_line
-10033741.294890098,4671461.808314686,racing_line
-10033741.191184413,4671461.695295524,racing_line
-10033741.08767986,4671461.582101315,racing_line
-10033740.984720308,4671461.468787422,racing_line
-10033740.88268761,4671461.355359943,racing_line
-10033740.92003912,4671461.11039256,racing_line
-10033740.845613753,4671460.976631178,racing_line
-10033740.766931148,4671460.8489670325,racing_line
-10033740.686424589,4671460.728735183,racing_line
-10033740.603745956,4671460.611272461,racing_line
-10033740.524289828,4671460.496402002,racing_line
-10033740.702145513,4671460.18981183,racing_line
-10033740.447024088,4671460.206387035,racing_line
-10033740.045559898,4671460.316127862,racing_line
-10033740.09418955,4671460.108694591,racing_line
-10033740.211611133,4671459.856196388,racing_line
-10033740.147123132,4671459.72414753,racing_line
-10033740.073384846,4671459.607191413,racing_line
-10033739.978005152,4671459.494337764,racing_line
-10033739.865093099,4671459.39169806,racing_line
-10033739.736937923,4671459.291969919,racing_line
-10033739.600129744,4671459.18871735,racing_line
-10033739.337292202,4671459.141275875,racing_line
-10033739.263223235,4671458.998376178,racing_line
-10033739.189299997,4671458.854401715,racing_line
-10033739.115417045,4671458.709778506,racing_line
-10033739.04158163,4671458.564814437,racing_line
-10033738.96791341,4671458.419694282,racing_line
-10033738.894626532,4671458.274492295,racing_line
-10033738.821998442,4671458.129194352,racing_line
-10033738.911427837,4671457.923955714,racing_line
-10033738.873313783,4671457.756830796,racing_line
-10033738.829032486,4671457.598873613,racing_line
-10033738.774493136,4671457.448690499,racing_line
-10033738.707518179,4671457.305446485,racing_line
-10033738.627244668,4671457.166151985,racing_line
-10033738.535964,4671457.030163834,racing_line
-10033738.290012386,4671456.950640688,racing_line
-10033738.229500264,4671456.799967093,racing_line
-10033738.169553027,4671456.648474485,racing_line
-10033738.109887373,4671456.496184651,racing_line
-10033738.050305206,4671456.343100639,racing_line
-10033737.990736434,4671456.189189021,racing_line
-10033737.93126443,4671456.034369636,racing_line
-10033737.872125372,4671455.878517868,racing_line
-10033738.00669697,4671455.654126944,racing_line
-10033738.003326487,4671455.479343,racing_line
-10033737.989114016,4671455.307714091,racing_line
-10033737.958432885,4671455.145029359,racing_line
-10033737.906815626,4671454.988826352,racing_line
-10033737.833711965,4671454.834022555,racing_line
-10033737.745703919,4671454.68814765,racing_line
-10033737.646104155,4671454.536900153,racing_line
-10033737.407126538,4671454.417439199,racing_line
-10033737.363695804,4671454.250676841,racing_line
-10033737.320937965,4671454.0839276,racing_line
-10033737.278563527,4671453.91739242,racing_line
-10033737.236386783,4671453.751211442,racing_line
-10033737.194337055,4671453.585460782,racing_line
-10033737.15244866,4671453.420153357,racing_line
-10033737.110832438,4671453.255242679,racing_line
-10033737.06963449,4671453.090629565,racing_line
-10033737.028990313,4671452.926172382,racing_line
-10033737.20594528,4671452.709080659,racing_line
-10033736.95011168,4671452.596645953,racing_line
-10033736.911319664,4671452.43161129,racing_line
-10033736.872969411,4671452.266056366,racing_line
-10033736.834928488,4671452.099860811,racing_line
-10033736.797122626,4671451.932938124,racing_line
-10033736.759587806,4671451.765234696,racing_line
-10033736.72249185,4671451.596729279,racing_line
-10033736.686115924,4671451.427435076,racing_line
-10033736.845077664,4671451.212615459,racing_line
-10033736.841603274,4671451.039454099,racing_line
-10033736.824972324,4671450.8693831805,racing_line
-10033736.79302438,4671450.699606224,racing_line
-10033736.7477825,4671450.533444247,racing_line
-10033736.692431264,4671450.368902091,racing_line
-10033736.473229561,4671450.2285555545,racing_line
-10033736.449071366,4671450.057027234,racing_line
-10033736.425886072,4671449.885827087,racing_line
-10033736.40342613,4671449.715036932,racing_line
-10033736.381507006,4671449.54471379,racing_line
-10033736.360033985,4671449.374888595,racing_line
-10033736.339017812,4671449.205563914,racing_line
-10033736.318577819,4671449.036710796,racing_line
-10033736.29893241,4671448.868265662,racing_line
-10033736.467737606,4671448.673180677,racing_line
-10033736.49956751,4671448.504170769,racing_line
-10033736.526395226,4671448.335092142,racing_line
-10033736.541639207,4671448.169191716,racing_line
-10033736.539296275,4671448.006884358,racing_line
-10033736.515849385,4671447.841238153,racing_line
-10033736.472534053,4671447.67915641,racing_line
-10033736.413958129,4671447.513677341,racing_line
-10033736.201034833,4671447.347744806,racing_line
-10033736.199201856,4671447.17609076,racing_line
-10033736.198019147,4671447.003865195,racing_line
-10033736.197112877,4671446.831192175,racing_line
-10033736.196245603,4671446.65822612,racing_line
-10033736.195346318,4671446.485148118,racing_line
-10033736.194510177,4671446.312163195,racing_line
-10033736.193970906,4671446.139495911,racing_line
-10033736.194054212,4671445.967381937,racing_line
-10033736.369419942,4671445.785835402,racing_line
-10033736.413029246,4671445.616821043,racing_line
-10033736.44934261,4671445.451648657,racing_line
-10033736.4771245,4671445.287379049,racing_line
-10033736.497102875,4671445.124005137,racing_line
-10033736.511388116,4671444.9677962605,racing_line
-10033736.523552211,4671444.807130457,racing_line
-10033736.537167555,4671444.647557453,racing_line
-10033736.625303581,4671444.498098105,racing_line
-10033736.510297447,4671444.330286132,racing_line
-10033736.610475548,4671444.181444506,racing_line
-10033736.64240973,4671444.03102231,racing_line
-10033736.671998665,4671443.874171505,racing_line
-10033736.69215984,4671443.71933053,racing_line
-10033736.70026011,4671443.558562548,racing_line
-10033736.69669996,4671443.391299426,racing_line
-10033736.684936494,4671443.222101326,racing_line
-10033736.672832549,4671443.048661131,racing_line
-10033736.553296875,4671442.846538408,racing_line
-10033736.592196945,4671442.6812624885,racing_line
-10033736.631821714,4671442.515846463,racing_line
-10033736.671996031,4671442.350553036,racing_line
-10033736.712685473,4671442.185656689,racing_line
-10033736.753985982,4671442.021434288,racing_line
-10033736.964755924,4671441.89489634,racing_line
-10033737.050309291,4671441.746499857,racing_line
-10033737.133651083,4671441.600935229,racing_line
-10033737.211030904,4671441.453164978,racing_line
-10033737.276835522,4671441.307712735,racing_line
-10033737.329241129,4671441.159214723,racing_line
-10033737.367924457,4671441.0042270385,racing_line
-10033737.392183801,4671440.8466224,racing_line
-10033737.405794915,4671440.683787027,racing_line
-10033737.414393082,4671440.515282439,racing_line
-10033737.304148216,4671440.304661672,racing_line
-10033737.363099325,4671440.15543929,racing_line
-10033737.42262772,4671440.006422302,racing_line
-10033737.482587636,4671439.857432317,racing_line
-10033737.542987708,4671439.708382633,racing_line
